3.179635009765625000e+02,1.049291229248046875e+02,8.937593102455139160e-01,3.140804138183593750e+02,2.035237579345703125e+02,8.007267713546752930e-01,2.336148376464843750e+02,2.035041198730468750e+02,7.345605492591857910e-01,1.974501342773437500e+02,3.441021423339843750e+02,6.418296098709106445e-01,2.014333343505859375e+02,4.586386108398437500e+02,7.736940383911132812e-01,4.043482360839843750e+02,2.054606170654296875e+02,7.184863090515136719e-01,4.385436706542968750e+02,3.219882812500000000e+02,6.345805525779724121e-01,4.425667114257812500e+02,4.385921020507812500e+02,7.922378778457641602e-01,3.240486450195312500e+02,4.526062622070312500e+02,4.532229304313659668e-01,2.677835998535156250e+02,4.526185607910156250e+02,3.719247877597808838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.782177734375000000e+02,4.466097412109375000e+02,3.965657651424407959e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999712524414062500e+02,8.881871795654296875e+01,9.279429912567138672e-01,3.361024169921875000e+02,8.893214416503906250e+01,8.851389884948730469e-01,2.798110656738281250e+02,1.030376434326171875e+02,9.255059957504272461e-01,3.581484069824218750e+02,1.050788650512695312e+02,8.604410290718078613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,3.400000000000000000e+02,1.000000000000000000e+00,2.010000000000000000e+02,4.590000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.220000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,3.780000000000000000e+02,4.470000000000000000e+02,1.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00,-6.789608001708984375e+00,-2.731137847900390625e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,3.400000000000000000e+02,1.000000000000000000e+00,2.010000000000000000e+02,4.590000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.220000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,3.780000000000000000e+02,4.470000000000000000e+02,1.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00,-7.182350158691406250e+00,-2.737783813476562500e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,3.400000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+02,4.590000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.220000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00,-8.867797851562500000e-01,-4.884479522705078125e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,3.400000000000000000e+02,1.000000000000000000e+00,1.990000000000000000e+02,4.600000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.250000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00,-7.457839965820312500e+00,-4.843174743652343750e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.980000000000000000e+02,3.400000000000000000e+02,1.000000000000000000e+00,1.970000000000000000e+02,4.600000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.250000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.970000000000000000e+02,3.500000000000000000e+02,1.000000000000000000e+00,1.990000000000000000e+02,4.770000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.250000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.950000000000000000e+02,3.480000000000000000e+02,1.000000000000000000e+00,1.970000000000000000e+02,4.570000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.250000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.240000000000000000e+02,4.530000000000000000e+02,1.000000000000000000e+00,2.680000000000000000e+02,4.520000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00,-9.093292236328125000e+00,-5.873001098632812500e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.920000000000000000e+02,3.420000000000000000e+02,1.000000000000000000e+00,1.960000000000000000e+02,4.540000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.230000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.250000000000000000e+02,4.500000000000000000e+02,1.000000000000000000e+00,2.690000000000000000e+02,4.500000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.480000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.060000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00
3.180000000000000000e+02,1.050000000000000000e+02,1.000000000000000000e+00,3.140000000000000000e+02,2.040000000000000000e+02,1.000000000000000000e+00,2.340000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,1.880000000000000000e+02,3.390000000000000000e+02,1.000000000000000000e+00,1.920000000000000000e+02,4.480000000000000000e+02,1.000000000000000000e+00,4.040000000000000000e+02,2.050000000000000000e+02,1.000000000000000000e+00,4.380000000000000000e+02,3.230000000000000000e+02,1.000000000000000000e+00,4.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00,3.250000000000000000e+02,4.500000000000000000e+02,1.000000000000000000e+00,2.690000000000000000e+02,4.500000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,3.790000000000000000e+02,4.480000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,3.000000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,3.360000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+02,1.030000000000000000e+02,1.000000000000000000e+00,3.580000000000000000e+02,1.060000000000000000e+02,1.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00,-8.821258544921875000e+00,-6.180184936523437500e+01,0.000000000000000000e+00
